movie_id,primary_title,genres,runtime_minutes,averagerating
tt0934446,"Glenn, the Flying Robot","Drama,Sci-Fi",85.0,3.8
tt0934981,The Waiter,"Action,Crime,Drama",92.0,6.4
tt0935075,Rabbit Hole,Drama,91.0,7.0
tt0937225,Joe Dick,Comedy,96.0,5.5
tt0937353,The Devil's Flower,"Mystery,Romance",90.0,1.7
tt0938283,The Last Airbender,"Action,Adventure,Family",103.0,4.1
tt0938305,Freaky Deaky,"Comedy,Crime,Thriller",90.0,6.1
tt0938330,Silent Hill: Revelation,Horror,95.0,5.0
tt0940656,Arthur 3: The War of the Two Worlds,"Adventure,Animation,Family",101.0,5.5
tt0942906,White Knuckles,"Drama,Thriller",88.0,6.3
tt0944835,Salt,"Action,Mystery,Thriller",100.0,6.4
tt0945513,Source Code,"Action,Drama,Sci-Fi",93.0,7.5
tt0947798,Black Swan,"Drama,Thriller",108.0,8.0
tt0947810,Green Zone,"Action,Drama,Thriller",115.0,6.8
tt0948470,The Amazing Spider-Man,"Action,Adventure,Sci-Fi",136.0,7.0
tt0949872,Coffee Sex You,Drama,88.0,6.5
tt0954947,The Killer Inside Me,"Crime,Drama,Horror",109.0,6.1
tt0955308,Robin Hood,"Action,Adventure,Drama",140.0,6.6
tt0959306,Reach Me,"Comedy,Crime,Drama",95.0,4.9
tt0959329,Nine Dead,"Crime,Drama,Horror",98.0,5.5
tt0960067,Heart of Now,Drama,90.0,6.9
tt0960727,Let Me Survive,Drama,,4.2
tt0960730,Beautiful Darling,Documentary,85.0,7.3
tt0960827,Private Security Officer: Los Angeles,"Action,Comedy,Crime",84.0,7.0
tt0960864,"Truth in Numbers? Everything, According to Wikipedia",Documentary,85.0,7.0
tt0961036,Avenge,Drama,88.0,7.4
tt0961097,A Monster in Paris,"Adventure,Animation,Comedy",90.0,6.7
tt0961725,Devour,Horror,,4.9
tt0961755,The Trouble with Cali,Comedy,,5.0
tt0962764,The House of Sun,Drama,110.0,6.5
tt0963177,Made in Romania,Comedy,95.0,5.3
tt0963292,Feast of the Assumption: BTK and the Otero Family Murders,"Crime,Documentary",86.0,6.0
tt0963966,The Sorcerer's Apprentice,"Action,Adventure,Family",109.0,6.1
tt0964517,The Fighter,"Biography,Drama,Sport",116.0,7.8
tt0964544,Pushin' Up Daisies,Comedy,87.0,8.1
tt0965424,Have You Heard from Johannesburg: Hell of a Job,Documentary,57.0,7.4
tt0965425,Have You Heard from Johannesburg: Road to Resistance,Documentary,65.0,7.0
tt0965429,L'imbroglio nel lenzuolo,"Comedy,Romance",105.0,5.0
tt0968264,The Conspirator,"Crime,Drama,History",122.0,6.9
tt0969332,Little Witch on a Broomstick,"Animation,Comedy,Family",90.0,3.5
tt0969345,Strange Frame: Love & Sax,"Animation,Crime,Music",98.0,7.0
tt0969653,White Wall,"Action,Mystery,Sci-Fi",91.0,3.8
tt0970179,Hugo,"Adventure,Drama,Family",126.0,7.5
tt0970866,Little Fockers,"Comedy,Romance",98.0,5.5
tt0970926,The Chosen One,"Comedy,Drama",101.0,4.5
tt0970955,The Reason,"Drama,Fantasy,History",70.0,7.5
tt0972544,Back Roads,"Crime,Drama,Thriller",101.0,7.0
tt0972815,Have You Heard from Johannesburg: Fair Play,Documentary,96.0,8.9
tt0972816,Have You Heard from Johannesburg: The Bottom Line,Documentary,86.0,8.1
tt0972848,Lives and Deaths of the Poets,Comedy,93.0,7.7
tt0973809,Headhunter: The Assessment Weekend,"Action,Thriller",93.0,3.4
tt0974015,Justice League,"Action,Adventure,Fantasy",120.0,6.5
tt0974584,Black Limousine,Drama,102.0,4.9
tt0975645,Hitchcock,"Biography,Comedy,Drama",98.0,6.8
tt0975738,Sinatra Club,"Action,Biography,Crime",88.0,4.6
tt0977639,Boyle Heights,Action,101.0,4.6
tt0977643,Chooriyan,"Drama,Musical,Romance",,4.4
tt0977855,Fair Game,"Biography,Drama,Thriller",108.0,6.8
tt0978764,Sucker Punch,"Action,Adventure,Fantasy",110.0,6.1
tt0978812,Have You Heard from Johannesburg: Free at Last,Documentary,78.0,6.4
tt0979434,Lottery Ticket,Comedy,99.0,5.0
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy",113.0,6.3
tt0980999,Four,"Drama,Romance",75.0,5.8
tt0981013,Heredity,"Horror,Thriller",,6.7
tt0981286,Funkytown,"Drama,Music",132.0,6.3
tt0983190,The Unwanted,"Drama,Thriller",95.0,5.0
tt0983193,The Adventures of Tintin,"Action,Adventure,Animation",107.0,7.3
tt0983250,You're Nobody 'til Somebody Kills You,"Horror,Thriller",86.0,3.2
tt0984084,El Padrino II: Border Intrusion,Crime,90.0,5.5
tt0984113,A Dance for Grace,Drama,,7.8
tt0984210,Multiple Sarcasms,Drama,97.0,4.9
tt0985694,Machete,"Action,Crime,Thriller",105.0,6.6
tt0986361,The Magic Crystal,"Adventure,Animation,Comedy",80.0,4.1
tt0988655,A Flat,"Drama,Horror,Romance",103.0,4.7
tt0988858,The Gainesville Ripper,Horror,90.0,6.0
tt0989757,Dear John,"Drama,Romance,War",108.0,6.3
tt0990363,Detention,"Horror,Thriller",81.0,3.0
tt0990407,The Green Hornet,"Action,Comedy,Crime",119.0,5.8
tt0991173,The Significant Other,"Comedy,Romance",90.0,7.6
tt0993842,Hanna,"Action,Drama,Thriller",111.0,6.8
tt0993846,The Wolf of Wall Street,"Biography,Crime,Drama",180.0,8.2
tt0994917,Adventure Scouts,"Action,Adventure,Comedy",83.0,7.3
tt0995845,The Courier,"Action,Crime,Drama",95.0,4.5
tt0995867,The Unforgiven,Drama,115.0,5.1
tt0995868,Pelé: Birth of a Legend,"Biography,Drama,Sport",107.0,7.2
tt0996664,The Extendables,Comedy,84.0,4.2
tt0996958,Legend of the Red Reaper,"Action,Adventure,Fantasy",99.0,2.2
tt0996976,The Slimbones,Animation,,6.6
tt0997035,Bibliothèque Pascal,Drama,105.0,7.2
tt0997152,The Experiment,"Drama,Thriller",96.0,6.5
tt0997179,Looking for the Lost Tango,"Documentary,Music",90.0,6.5
tt0999913,Straw Dogs,"Action,Drama,Thriller",110.0,5.8
tt10006056,La notte è piccola per noi,Drama,90.0,7.4
tt10008784,Bull,Drama,105.0,7.2
tt10009030,Snatchers,"Comedy,Horror,Sci-Fi",96.0,7.9
tt10009602,Meu Nome é Daniel,Documentary,82.0,8.0
tt10010134,Versailles Rediscovered - The Sun King's Vanished Palace,Documentary,52.0,7.0
tt10011102,The Sholay Girl,"Action,Biography,Drama",106.0,8.0
tt10011226,17 Blocks,Documentary,96.0,8.5
tt10011232,Leftover Women,Documentary,85.0,7.2
tt10011252,Watson,Documentary,,6.0
tt10011270,Dominican Dream,Documentary,,8.1
tt10011296,Nomad: In the Footsteps of Bruce Chatwin,Documentary,,8.0
tt10011336,Lucky Grandma,Drama,,8.8
tt10011342,The Rest,Documentary,78.0,7.4
tt10011402,Martha: A Picture Story,,,8.0
tt10011412,You Don't Nomi,Documentary,92.0,7.2
tt10011448,Linda Ronstadt: The Sound of My Voice,Documentary,,9.4
tt10011508,Trixie Mattel: Moving Parts,Documentary,91.0,8.7
tt10011534,Pohon Terkenal,Drama,96.0,8.2
tt10011682,Assholes: A Theory,Documentary,81.0,5.5
tt10011772,Balloons over Babylon,Documentary,70.0,8.2
tt1001526,Megamind,"Action,Animation,Comedy",95.0,7.3
tt10015432,Forest of the Dead Sharks,"Action,Comedy,Horror",50.0,8.4
tt10015812,Death Whisper,Horror,91.0,6.6
tt10016388,Bastan basa,Documentary,57.0,7.7
tt10016502,Back from 2038,"Comedy,Fantasy",88.0,5.2
tt10016532,Ispade Rajavum Idhaya Raniyum,"Drama,Romance",141.0,6.1
tt10017454,The Purple Mist,Drama,106.0,6.6
tt10017566,Bikers Kental 2,Comedy,94.0,8.5
tt10017680,P Storm,"Action,Crime",96.0,6.0
tt10017956,Gone Kesh,Drama,110.0,8.7
tt10018386,When the Persimmons Grew,Documentary,118.0,7.2
tt10021804,Ne travaille pas (1968 - 2018),Documentary,88.0,7.0
tt10022158,Worlds of Ursula K. Le Guin,Documentary,68.0,8.1
tt10022384,The Protector,Romance,126.0,6.5
tt10023080,Nedunalvaadai,Drama,,7.7
tt10024716,Aghavan,Family,158.0,7.9
tt1002563,The Young Messiah,"Drama,Fantasy",111.0,5.6
tt1002569,If You Only Knew,Drama,106.0,6.5
tt10026172,Between Me and My Mind,Documentary,,8.8
tt10026686,Piedone nyomában,Documentary,65.0,8.6
tt10026730,Eleições,Documentary,100.0,7.3
tt10027696,Patterns of Evidence: The Moses Controversy,Documentary,140.0,7.9
tt1002965,Call of Life,Documentary,60.0,7.8
tt10034236,Super Sketch,Thriller,,8.3
tt10034272,Mukherjee Dar Bou,"Drama,Family",,8.5
tt10039468,My Stupid Boss 2,"Comedy,Drama",96.0,6.8
tt10043732,Oblepikhovoe leto,"Biography,Drama",87.0,6.4
tt10044000,Snow to Sand,Documentary,60.0,6.2
tt10044704,Between Maybes,"Drama,Romance",107.0,6.5
tt10044934,Bumi Itu Bulat,Drama,103.0,6.6
tt10045014,Rangu,Action,156.0,4.0
tt10045072,Billich: Beyond The Canvas,Documentary,,6.4
tt10045136,War of Art,Documentary,102.0,7.9
tt10045260,The Exorcist III: Legion,Horror,105.0,7.2
tt10045434,The Door,"Comedy,Drama",110.0,7.5
tt10046208,La vida en común,"Drama,Mystery",70.0,6.0
tt10046236,Alem-i Cin 2,Horror,93.0,7.8
tt10049110,Die Wiese,Documentary,93.0,7.3
tt10050274,Mystified,"Adventure,Fantasy",86.0,7.1
tt10050766,Brené Brown: The Call to Courage,"Documentary,Drama",76.0,7.6
tt10050782,Grass is Greener,Documentary,97.0,7.1
tt10052290,Love and Mercy,"Biography,Drama,Family",104.0,5.4
tt10054544,VI,Thriller,,8.3
tt10055770,Vellai Pookal,Thriller,122.0,7.6
tt10059236,My Second Year in College,Drama,99.0,7.0
tt10059624,Heinz,Animation,,6.6
tt10062150,Yücel'in Çiçekleri,"Documentary,History",69.0,8.6
tt10062286,Lustrum,Documentary,90.0,5.9
tt10064354,Inland,Documentary,95.0,7.8
tt10064448,Because We Are Girls,Documentary,,9.0
tt10065750,My Nudity Means Nothing,Drama,85.0,5.3
tt10066162,Song of Youth,Drama,,6.5
tt10066526,Mantan Manten,Drama,102.0,7.6
tt10066756,Miehiä ja poikia,Documentary,85.0,7.7
tt10068158,Made in Abyss: Journey's Dawn,"Adventure,Animation,Fantasy",139.0,6.8
tt10068544,Made in Abyss: Wandering Twilight,"Adventure,Animation,Fantasy",110.0,4.6
tt1006907,Last Breath,Horror,91.0,3.9
tt10069476,Seytan-i Ins,Horror,82.0,7.9
tt1007029,The Iron Lady,"Biography,Drama",105.0,6.4
tt10071862,Mazlum Kuzey & Kuddusi 2 La! Kasada Para Var!,Comedy,,2.8
tt10073008,The Shadow of Gold,Documentary,78.0,7.8
tt10074426,Last Fool Show,"Comedy,Romance",110.0,6.3
tt10075078,Rahasyam,"Horror,Thriller",,7.6
tt10075374,The Little Prince,Action,93.0,8.3
tt10075788,The Hunger Games Premiere,Action,,6.7
tt10075836,The Avengers Assemble Premiere,Action,,7.2
tt10076722,We Are Legends,Action,108.0,5.2
tt10077998,The Unknown Saint,Mystery,,6.4
tt10078290,The Spy Behind Home Plate,Documentary,101.0,7.2
tt10078894,Deadly Playthings,Horror,,2.3
tt10079698,Attack in LA,Action,80.0,4.4
tt1008015,Opal,Drama,79.0,7.9
tt1008046,The Steamroom,"Comedy,Drama",91.0,6.8
tt10080924,Sweater,Drama,118.0,9.2
tt10081172,15 Lakh Kado Aauga,Comedy,,6.2
tt10081596,Flat Earth: To the Edge and Back,Comedy,50.0,5.8
tt10082356,Dreams from the Outback,Documentary,79.0,7.0
tt10084190,Chandigarh amritsar chandigarh,"Comedy,Drama,Romance",107.0,9.4
tt10084752,American Relapse,Documentary,105.0,7.5
tt10084780,Vinara sodara veera kumara,"Drama,Romance",,8.3
tt10085648,Vourate Geitonoi,Comedy,135.0,6.7
tt10086692,The Blade of Storm,"Action,Adventure,History",,8.3
tt10087448,Ufuraj se i pukni,Comedy,82.0,7.2
tt10087628,Le cercle des petits philosophes,Documentary,90.0,6.4
tt10088006,Free Spirit,Drama,45.0,7.4
tt10089152,Bed of Thorns,Drama,,7.4
tt10090744,Raia 4,Drama,92.0,9.2
tt10091696,Dybbuk Box: True Story of Chris Chambers,Horror,60.0,5.8
tt10092770,Pocong the Origin,Horror,90.0,5.9
tt10092860,Rumput Tetangga,"Comedy,Drama",104.0,7.9
tt10095266,Climate Change: The Facts,Documentary,60.0,8.6
tt10096422,Watch Movie Free Online,"Action,Adventure,Comedy",45.0,8.8
tt10100842,William Tecumseh Sherman: Beyond the March to the Sea,Documentary,115.0,7.1
tt10102192,Nadhoo Kha'n,Drama,136.0,5.6
tt10102350,2 Gisht Mjaltë,Comedy,101.0,2.8
tt1010248,Return of the Atom,Documentary,110.0,5.8
tt1010270,Love Sick Diaries,Drama,,7.0
tt10106812,Einstein and Hawking: Unlocking the Universe,Documentary,82.0,7.8
tt10106822,Bhetali Tu Punha,Romance,146.0,6.6
tt10108358,The Past Is Never Dead,Documentary,88.0,3.3
tt10109750,BABA 'Bu Alem Bi Alem',"Comedy,Drama",94.0,4.7
tt10109980,O' Une histoire de famille,Documentary,45.0,7.6
tt10111404,Lat Mat 4: Nha Co Khach,"Comedy,Horror",,6.0
tt10112154,Bau Na Vichaar,"Comedy,Drama",151.0,8.2
tt10112466,Peppa Pig: Festival of Fun,"Animation,Family",68.0,4.7
tt10115436,Korea: The Never-Ending War,Documentary,120.0,8.3
tt10115562,On a Magical Night,Comedy,86.0,6.8
tt10115638,A mano disarmata,Drama,107.0,5.2
tt10115644,Ragmork,Horror,86.0,9.2
tt10118064,377 AbNormal,Drama,93.0,7.5
tt10121022,Freie Räume,Documentary,102.0,9.7
tt10121762,Uriyadi 2,"Action,Thriller",119.0,7.8
tt10122038,Chambal,Drama,112.0,7.6
tt10122042,Kingdom Men Rising,Documentary,93.0,8.0
tt10122504,Rampaat,Comedy,,6.8
tt10122528,Miel-Emile,,,8.2
tt10125662,Chhalawa,"Comedy,Drama,Family",117.0,4.2
tt10125774,Mens,Drama,97.0,5.6
tt10125986,Watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai,Romance,104.0,4.7
tt10126462,Post,"Drama,Fantasy,Horror",45.0,8.3
tt10126628,Lost in Love,Drama,,3.9
tt10127628,Jakkanna,"Comedy,Drama",,7.0
tt10128580,White Mama,Documentary,97.0,7.2
tt10131904,Vse ili nichego,Comedy,85.0,5.0
tt10133780,Sekte,Horror,89.0,6.3
tt10135068,1964: O Brasil entre armas e livros,Documentary,127.0,6.9
tt1013743,Knight and Day,"Action,Adventure,Comedy",109.0,6.3
tt1013860,Dylan Dog: Dead of Night,"Action,Comedy,Crime",107.0,5.1
tt10140002,42nd Street: The Musical,Musical,155.0,9.1
tt10140138,Krocken,"Comedy,Drama",82.0,3.3
tt10146728,Foosballers,"Comedy,Documentary,Sport",,9.7
tt10147546,Homecoming: A Film by Beyoncé,"Documentary,Music",137.0,7.5
tt1014759,Alice in Wonderland,"Adventure,Family,Fantasy",108.0,6.5
tt1014763,Child 44,"Crime,Drama,History",137.0,6.5
tt1014794,Bad Dog and Superhero,Comedy,72.0,5.5
tt1014799,Holy Wars,Documentary,84.0,7.4
tt10149868,Chasing Molly,Comedy,80.0,6.3
tt10153626,A Minha Avó Trelotótó,"Biography,Documentary",174.0,6.0
tt10153664,Alva,"Crime,Drama",98.0,5.2
tt1015471,The Sisterhood of Night,"Drama,Mystery,Thriller",104.0,6.2
tt10155342,A Brother's Love,Drama,117.0,6.6
tt10155980,45 días en Jarbar,Documentary,,8.2
tt10156610,Ratne Price Sa Kosara,"Documentary,History,War",107.0,9.2
tt10157842,Single 2,Comedy,128.0,7.0
tt10160814,In Search of Flight AF447,Documentary,90.0,7.4
tt1016090,The Cursed,"Horror,Romance,Thriller",88.0,5.9
tt10161238,Miss & Mrs. Cops,"Comedy,Crime",107.0,6.2
tt10161248,Método Livingston,,75.0,8.2
tt10161980,Ituzaingo V3rit4,,93.0,4.2
tt1016223,Pax,Drama,75.0,3.1
tt1016226,Prime of Your Life,"Comedy,Drama,Romance",93.0,4.8
tt1016241,Splintered,"Horror,Thriller",85.0,4.1
tt10163286,Benden Hikâyesi,"Biography,Drama",80.0,7.7
tt10164108,The Resurgence: DeMarcus Cousins,Documentary,72.0,7.4
tt10168862,Leonardo Cinquecento,Documentary,90.0,5.3
tt10170038,Trivikraman,"Comedy,Horror",106.0,7.3
tt10172204,Revenge in the Forest of the Dead Sharks,"Action,Comedy,Horror",50.0,8.4
tt10172308,Kuklali Kösk,"Comedy,Family",,6.6
tt10174382,Senses 1&2,Drama,139.0,7.7
tt10174464,Senses 3&4,Drama,85.0,7.3
tt1017451,The Runaways,"Biography,Drama,Music",106.0,6.6
tt10174546,Senses 5,Drama,75.0,6.8
tt1017464,The Tortured,"Horror,Thriller",79.0,5.5
tt10176328,Exteriores: Mulheres Brasileiras na Diplomacia,Documentary,52.0,10.0
tt10177384,Los días de Ayotzinapa (The 43s),"Crime,Documentary,Drama",,9.2
tt10177712,"Alexis Viera, una historia de superación",Documentary,,7.6
tt10177960,Dreaming of a Vetter World,Documentary,77.0,9.8
tt10179072,The Massacre That Shook The Empire,Documentary,60.0,6.1
tt10181656,Fortnite: The Movie 2 (Funny Animation),"Action,Adventure,Animation",129.0,7.1
tt10182822,Loro,"Biography,Drama",151.0,6.8
tt10183616,Yves,Comedy,107.0,5.2
tt10183682,Kuttymama,"Comedy,Drama,Family",134.0,5.8
tt10185752,Valstybes paslaptis,Documentary,99.0,8.2
tt10187146,Tux and Fanny,Animation,82.0,8.6
tt1018728,Heart Like a Hand Grenade,Documentary,96.0,7.4
tt1018765,Our Brand Is Crisis,"Comedy,Drama",107.0,6.1
tt10187686,Thamaasha,Comedy,120.0,8.4
tt10188444,Outouden laakso,Documentary,55.0,7.5
tt1019442,Jeffie Was Here,"Adventure,Comedy",110.0,8.3
tt10195614,The Haunting of La Llorona,Horror,71.0,5.1
tt10196142,Rahman 1400,"Comedy,Drama",115.0,6.4
tt10197354,Ikinci Pärdä,,72.0,8.8
tt10197650,Bad Girl,"Drama,Sport",100.0,6.6
tt10199586,Atlantics,Drama,104.0,7.1
tt10199590,Les Misérables,Drama,102.0,7.4
tt10199640,Beanpole,Drama,130.0,7.2
tt10199664,Adam,Drama,98.0,6.3
tt10199668,Summer of Changsha,Crime,120.0,5.2
tt10199670,Liberté,History,132.0,5.9
tt1020072,Selma,"Biography,Drama,History",128.0,7.5
tt10204060,The Downfall Of Channel Awesome,"Documentary,Drama",80.0,6.5
tt10204276,Soldiers Without Guns,Documentary,92.0,9.7
tt10204316,Through the Ashes,"Action,Adventure,Sci-Fi",95.0,7.6
tt10204704,We Just Have to Laugh,Comedy,90.0,6.6
tt1020558,Centurion,"Action,Adventure,Drama",97.0,6.4
tt1020559,Patagonia,"Adventure,Drama",119.0,6.8
tt1020773,Certified Copy,"Drama,Romance",106.0,7.3
tt10207850,Killer in Law,Thriller,90.0,5.6
tt10208192,Let It Be Law,Documentary,,5.6
tt10208194,"Family Romance, LLC",Drama,,7.3
tt10208198,"The Gangster, the Cop, the Devil","Action,Crime,Drama",109.0,6.8
tt1020904,Takedowns and Falls,"Documentary,Sport",127.0,8.0
tt1020938,Babies,Documentary,79.0,7.1
tt1020982,Odd Brodsky,Comedy,93.0,6.6
tt10210810,Divine Appointments,Documentary,49.0,8.8
tt10214842,Milliard,"Comedy,Crime,Thriller",101.0,2.6
tt10215026,Mon Jane na,Action,,6.5
tt10215424,Liam: As It Was,"Documentary,Music",85.0,7.9
tt10217550,Vinci Da,"Crime,Mystery,Thriller",117.0,7.4
tt10217780,Kandasamys: The Wedding,Comedy,127.0,7.4
tt10218172,Kulyas: Lanetin Bedeli,Horror,,6.1
tt10218782,The Incredible Monk,"Action,Fantasy,History",93.0,8.0
tt10219406,Land of Ashes,Drama,82.0,6.4
tt10222752,"Sick, Sick, Sick","Drama,Romance",104.0,6.0
tt10223552,Litigante,Drama,93.0,6.6
tt10224624,Vif-Argent,Drama,104.0,6.4
tt10224912,Timelife,"Biography,Drama,Romance",113.0,8.5
tt10228168,First Love,Crime,,7.6
tt1022871,Deer Season,Thriller,92.0,5.0
tt10229598,The Pickup Game,Documentary,96.0,8.7
tt10229602,Kuwaresma,"Horror,Thriller",114.0,7.2
tt10230288,Unseen,Drama,70.0,8.1
tt10230316,Pariban: Idola dari Tanah Jawa,"Comedy,Drama",101.0,7.6
tt1023114,The Way Back,"Adventure,Drama,History",133.0,7.3
tt10231478,"68, mon père et les clous",Documentary,84.0,7.2
tt1023336,Where's My Stuff?,Comedy,85.0,8.7
tt1023339,Kingshighway,Crime,,7.5
tt1023345,Programming the Nation?,Documentary,105.0,7.0
tt10234494,Always Miss You,Romance,98.0,4.2
tt10235018,Vodyanaya,Fantasy,85.0,3.0
tt10237612,Inseparable Bros,"Comedy,Drama",114.0,7.2
tt10237902,Gordon Lightfoot: If You Could Read My Mind,"Biography,Documentary,Music",91.0,8.3
tt10238788,Monster Island,Action,90.0,2.5
tt10238816,nîpawistamâsowin: We Will Stand Up,Documentary,98.0,7.8
tt10243660,A Tale of Two Kitchens,Documentary,29.0,6.7
tt10243678,Chopsticks,"Comedy,Drama",100.0,6.5
tt10244754,Lillian,Drama,130.0,6.0
tt10244756,Ang hupa,Sci-Fi,276.0,7.2
tt10244760,Ghost Tropic,Drama,85.0,6.1
tt10244910,"C- Bar, II",Western,64.0,7.7
tt1024648,Argo,"Biography,Drama,Thriller",120.0,7.7
tt1024666,Session,Drama,89.0,2.7
tt1024770,The People I've Slept With,Comedy,89.0,4.9
tt10248334,Birthday,Drama,120.0,7.6
tt1024855,Gunned Down,"Action,Thriller",95.0,5.1
tt1025102,The Pardon,Crime,120.0,5.7
tt10251300,66 Sadashiv,Drama,,5.5
tt10253816,Kabaneri of the Iron Fortress: Unato Decisive Battle,"Action,Adventure,Animation",82.0,7.1
tt10254472,Alma de Héroe,Action,120.0,7.7
tt10254986,Q Ball,Documentary,96.0,7.0
tt10256818,Ambu,Drama,118.0,8.6
tt10260294,Gosti,Horror,88.0,4.0
tt10262160,Svinhery 2,Comedy,90.0,6.0
tt10262268,L'homme a mangé la Terre,Documentary,99.0,8.3
tt10262346,Pitkä Perjantai,Comedy,114.0,6.3
tt10262492,Brown Boys,Comedy,92.0,5.6
tt10262522,Roh Fasik,Horror,90.0,7.1
tt10263320,Enes Batur Gerçek Kahraman,Comedy,99.0,4.5
tt10267020,Uoc Hen Mua Thu,"Comedy,Romance",,4.9
tt1027022,Dead Americans,Sci-Fi,,7.4
tt10272534,Lux Æterna,Drama,50.0,7.1
tt10272966,Raggarjävlar (Swedish Greasers),Documentary,70.0,6.9
tt10274466,Hunting Evil,Thriller,,1.4
tt10274638,Eva: Stories,Drama,,8.7
tt10275440,K-13,"Mystery,Thriller",103.0,7.2
tt10275936,Raggarjävlar (Swedish Greasers),Documentary,70.0,6.9
tt10276054,A Resistance,Drama,105.0,8.2
tt10276074,The Prince of Tennis Best Games!! VOL.2,Sport,45.0,8.3
tt10276328,Kuntilanak 2,Horror,100.0,3.5
tt10276578,Lost Treasures of the Maya Snake Kings,Documentary,,6.6
tt10276706,Astral Travel,Horror,,3.6
tt1027683,Kill Speed,"Action,Crime,Thriller",113.0,4.0
tt1027718,Wall Street: Money Never Sleeps,Drama,133.0,6.2
tt1027755,Tied in Blood,"Drama,Horror,Mystery",88.0,3.7
tt1027820,Asylum Blackout,"Horror,Thriller",85.0,5.6
tt1027873,The Magnificent Eleven,"Comedy,Drama,Sport",91.0,3.6
tt10279010,Chasing the Dragon II: Wild Wild Bunch,"Action,Biography,Crime",101.0,6.1
tt10280172,Shed,Horror,82.0,8.8
tt10280220,Ghost Writer,"Comedy,Horror",97.0,7.8
tt10281468,Ne Olur Gitme,Drama,90.0,2.1
tt10284716,#Malam Jumat: The Movie,Horror,91.0,5.7
tt1028576,Secretariat,"Biography,Drama,Family",123.0,7.2
tt10287616,Once in Trubchevsk,Drama,90.0,6.3
tt10288820,Chhota Bheem Kung Fu Dhamaka,"Action,Adventure,Animation",97.0,7.2
tt10289350,Am I a Serial Killer?,Thriller,90.0,6.1
tt10289996,The Black Godfather,Documentary,118.0,6.8
tt10290062,Si Doel the Movie 2,Drama,95.0,8.4
tt10290198,The Void Evidence,"Mystery,Thriller",83.0,5.4
tt10290998,Anhedonia,Drama,110.0,8.8
tt1029231,Krrish 3,"Action,Adventure,Sci-Fi",152.0,5.3
tt1029360,Poltergeist,"Horror,Thriller",93.0,4.9
tt1029385,Tied to a Chair,Comedy,94.0,6.1
tt10293884,"Maluma: Lo Que Era, Lo Que Soy, Lo Que Sere","Documentary,Music",90.0,8.5
tt10294858,Jyeshthoputro (The Elder Son),Drama,125.0,6.7
tt10300662,Kidnap,Drama,,7.5
tt10300710,Hit & Run,"Action,Comedy",114.0,7.1
tt10303954,Uyut,"Comedy,Drama",147.0,6.9
tt10308686,Calum Von Moger: Unbroken,Documentary,95.0,9.3
tt10309216,Dennis Does Pakistan,Documentary,88.0,5.4
tt10310010,Horizon,"Adventure,Drama,Sci-Fi",120.0,8.7
tt10310866,Pécsi szál,Documentary,73.0,5.8
tt10312668,Tell No One,Documentary,121.0,8.9
tt10313192,79 Parts: Director's Cut,Comedy,,8.5
tt10313218,Raising Kratos,Documentary,115.0,7.8
tt10314760,Die Unsterbliche Partie - The Immortal Game,Crime,64.0,8.8
tt1031658,Beautiful Girl,Drama,90.0,5.1
tt10318332,Badnaam Gali,Comedy,95.0,7.2
tt10320050,Aykut Eniste,"Comedy,Family",,7.3
tt10322936,You Can't Watch This,Documentary,51.0,8.5
tt10323688,Password,"Action,Crime,Drama",,6.3
tt10325070,Bad Ben: The Way In,Horror,89.0,5.8
tt1032751,The Warrior's Way,"Action,Fantasy,Western",100.0,6.3
tt1032763,Inseparable,"Drama,Mystery",97.0,5.4
tt10329084,99,Drama,144.0,6.9
tt10332428,Papá Youtuber,Comedy,90.0,5.6
tt1033575,The Descendants,"Comedy,Drama",115.0,7.3
tt10338308,The Creative Brain,Documentary,,7.0
tt1034010,Bad Meat,"Comedy,Horror",92.0,3.6
tt10341248,0.0 Mhz,Horror,101.0,5.1
tt1034293,Somewhere Tonight,"Comedy,Drama,Romance",85.0,5.9
tt1034314,Iron Sky,"Action,Comedy,Sci-Fi",93.0,5.9
tt1034385,Cold Skin,"Adventure,Horror,Sci-Fi",108.0,6.0
tt1034389,The Eagle,"Action,Adventure,Drama",114.0,6.2
tt1034415,Suspiria,"Fantasy,Horror,Mystery",152.0,6.8
